Sample,cpd,SMILES,ChEBI,compoundname,label_Avian,label_Biodegradation,label_Crustacean,label_Eye_Corrosion,label_Eye_Irritation,label_Fathead_Minnow,label_Genomic_AMES_Mutagenesis,label_Genomic_Carcinogenesis,label_Genomic_Micronucleus,label_Honey_Bee,label_Liver_Injury_I,label_Liver_Injury_II,label_NR_AR,label_NR_AR_LBD,label_NR_AhR,label_NR_Aromatase,label_NR_ER,label_NR_ER_LBD,label_NR_GR,label_NR_PPAR_gamma,label_NR_TR,label_Respiratory_Disease,label_SR_ARE,label_SR_ATAD5,label_SR_HSE,label_SR_MMP,label_SR_p53,label_Skin_Sensitisation,label_T._Pyriformis,label_hERG_II_Inhibitor,label_hERG_I_Inhibitor,value_Avian,value_Biodegradation,value_Crustacean,value_Eye_Corrosion,value_Eye_Irritation,value_Fathead_Minnow,value_Genomic_AMES_Mutagenesis,value_Genomic_Carcinogenesis,value_Genomic_Micronucleus,value_Honey_Bee,value_Liver_Injury_I,value_Liver_Injury_II,value_NR_AR,value_NR_AR_LBD,value_NR_AhR,value_NR_Aromatase,value_NR_ER,value_NR_ER_LBD,value_NR_GR,value_NR_PPAR_gamma,value_NR_TR,value_Respiratory_Disease,value_SR_ARE,value_SR_ATAD5,value_SR_HSE,value_SR_MMP,value_SR_p53,value_Skin_Sensitisation,value_T._Pyriformis,value_hERG_II_Inhibitor,value_hERG_I_Inhibitor
BD162,C13377,[Cl][Hg][Cl],CHEBI:31823,Mercuric chloride,High Safety,High Safety,Medium Safety,Low Toxicity,Medium Toxicity,High Safety,Medium Safety,High Safety,Low Toxicity,High Toxicity,High Safety,Low Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Medium Safety,High Safety,High Safety,High Safety,Medium Safety,Medium Safety,High Safety,High Safety,High Safety,High Safety,Low Toxicity,Medium Toxicity,Low Safety,High Safety,0.01,0.04,0.3,0.59,0.72,0.16,0.28,0.15,0.5,0.95,0.01,0.42,0.05,0.1,0.0,0.0,0.09,0.25,0.13,0.01,0.04,0.2,0.23,0.0,0.16,0.05,0.04,0.57,0.79,0.37,0.02
BD162,C14440,C1COCCO1,CHEBI:47032,"1,4-Dioxane",High Safety,Medium Safety,High Safety,High Toxicity,High Toxicity,High Safety,High Safety,High Safety,Low Toxicity,High Toxicity,High Safety,Medium Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Low Toxicity,Low Safety,Medium Safety,High Safety,0.01,0.24,0.04,0.85,0.96,0.0,0.0,0.15,0.5,1.0,0.03,0.23,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.64,0.41,0.28,0.02
BD162,C14687,CCOCCO,CHEBI:46788,2-Ethoxyethanol,High Safety,High Toxicity,High Safety,High Toxicity,High Toxicity,High Safety,High Safety,High Safety,Low Toxicity,High Toxicity,High Safety,Low Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Medium Toxicity,High Safety,Medium Safety,High Safety,0.04,0.91,0.0,1.0,0.97,0.04,0.0,0.15,0.5,0.88,0.01,0.46,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.78,0.02,0.27,0.02
BD162,C19263,CC(=O)CC(C)C,CHEBI:82344,Methyl isobutyl ketone,High Safety,High Toxicity,Medium Safety,High Toxicity,High Toxicity,High Safety,High Safety,High Safety,Low Toxicity,Medium Toxicity,High Safety,Low Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Toxicity,High Safety,High Safety,High Safety,0.01,0.91,0.21,0.99,0.99,0.05,0.0,0.15,0.5,0.68,0.02,0.49,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.01,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.13,0.06
BD162,C19302,CC(N)=S,CHEBI:32497,Thioacetamide,High Safety,Medium Safety,Low Safety,High Toxicity,High Toxicity,Medium Safety,High Safety,High Safety,Low Toxicity,Low Toxicity,High Safety,Medium Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Low Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Low Safety,High Safety,Low Safety,Medium Safety,0.01,0.18,0.45,0.9,0.92,0.17,0.11,0.15,0.5,0.64,0.0,0.25,0.0,0.01,0.0,0.0,0.03,0.01,0.0,0.01,0.02,0.42,0.04,0.0,0.0,0.02,0.01,0.49,0.13,0.38,0.19
BD162,C00084,[H]C(C)=O,CHEBI:15343,Acetaldehyde,High Safety,High Toxicity,High Safety,High Toxicity,High Toxicity,Medium Safety,High Safety,High Safety,Low Toxicity,High Safety,High Safety,Low Safety,High Safety,High Safety,High Safety,High Toxicity,High Safety,High Safety,High Safety,High Safety,High Safety,Medium Safety,High Safety,High Safety,High Safety,Low Toxicity,High Safety,Medium Toxicity,Medium Toxicity,Medium Safety,High Safety,0.01,0.97,0.05,0.88,1.0,0.33,0.0,0.15,0.5,0.14,0.06,0.45,0.0,0.0,0.0,1.0,0.04,0.01,0.05,0.01,0.07,0.17,0.08,0.04,0.0,0.65,0.0,0.79,0.75,0.32,0.03
BD162,C00469,CCO,CHEBI:16236,Ethanol,High Safety,High Toxicity,High Safety,High Toxicity,High Toxicity,High Safety,High Safety,High Safety,Low Toxicity,Low Safety,High Safety,Low Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Medium Safety,High Safety,Low Safety,High Safety,0.01,0.98,0.01,0.95,0.91,0.04,0.0,0.15,0.5,0.49,0.0,0.48,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.01,0.0,0.07,0.02,0.0,0.0,0.0,0.0,0.28,0.0,0.43,0.02
BD162,C06899,OC(O)C(Cl)(Cl)Cl,CHEBI:28142,Chloral hydrate,High Safety,High Safety,High Safety,Low Safety,High Toxicity,High Safety,High Toxicity,High Safety,Low Toxicity,High Toxicity,High Safety,Low Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Medium Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Low Safety,Medium Toxicity,Medium Toxicity,High Safety,0.06,0.01,0.0,0.36,0.98,0.1,1.0,0.15,0.5,0.87,0.0,0.37,0.0,0.0,0.0,0.0,0.04,0.03,0.0,0.03,0.03,0.27,0.06,0.01,0.0,0.01,0.03,0.4,0.75,0.77,0.08
BD162,C14399,OC(CCl)CCl,CHEBI:18917,"1,3-Dichloro-2-propanol",High Safety,Medium Safety,High Safety,High Toxicity,High Toxicity,High Safety,High Toxicity,High Safety,Low Toxicity,Medium Toxicity,High Safety,Low Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Medium Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Medium Safety,Low Safety,Low Toxicity,High Safety,0.0,0.29,0.0,0.96,0.99,0.13,0.98,0.15,0.5,0.74,0.02,0.36,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.01,0.0,0.31,0.01,0.03,0.0,0.0,0.01,0.28,0.39,0.53,0.04
BD162,C18676,OCC(O)CCl,CHEBI:18721,alpha-Chlorohydrin,High Safety,Medium Toxicity,High Safety,High Toxicity,High Toxicity,High Safety,High Toxicity,High Safety,Low Toxicity,Low Toxicity,High Safety,Low Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Low Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Medium Safety,Medium Safety,Low Safety,High Safety,0.0,0.75,0.07,0.89,0.98,0.05,1.0,0.15,0.5,0.54,0.02,0.49,0.0,0.0,0.01,0.0,0.04,0.0,0.0,0.01,0.0,0.37,0.02,0.01,0.0,0.0,0.01,0.32,0.2,0.49,0.02
BD162,C08142,[F-].[Na+],CHEBI:28741,Sodium fluoride,High Safety,Low Safety,High Safety,Low Safety,High Toxicity,Medium Safety,High Safety,High Safety,Low Toxicity,High Toxicity,Medium Safety,Low Toxicity,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Medium Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Low Safety,Low Safety,Medium Safety,High Safety,0.01,0.39,0.03,0.49,0.96,0.17,0.07,0.15,0.5,1.0,0.32,0.66,0.05,0.0,0.0,0.0,0.12,0.02,0.0,0.01,0.07,0.32,0.0,0.0,0.0,0.0,0.0,0.41,0.42,0.3,0.02
BD162,C07308,C[As](C)(=O)[O-],CHEBI:16223,Cacodylate,High Safety,High Safety,High Safety,High Toxicity,High Toxicity,Medium Safety,Low Safety,High Safety,Low Toxicity,High Safety,High Safety,Low Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Medium Safety,High Safety,High Safety,Low Safety,High Safety,High Safety,High Toxicity,Medium Safety,Low Safety,High Safety,0.01,0.03,0.11,0.86,0.99,0.21,0.35,0.15,0.5,0.03,0.0,0.39,0.0,0.0,0.0,0.0,0.05,0.0,0.02,0.01,0.07,0.33,0.1,0.0,0.42,0.02,0.02,0.88,0.22,0.48,0.02
BD162,C19300,O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],CHEBI:82372,Tetranitromethane,High Safety,High Safety,High Safety,Low Toxicity,High Toxicity,Low Toxicity,High Toxicity,High Safety,Low Toxicity,Medium Safety,High Safety,Low Toxicity,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Medium Toxicity,Low Toxicity,Medium Safety,High Safety,0.01,0.06,0.09,0.57,0.98,0.52,1.0,0.15,0.5,0.22,0.01,0.51,0.0,0.0,0.0,0.0,0.06,0.01,0.08,0.01,0.03,0.0,0.07,0.03,0.0,0.14,0.01,0.75,0.54,0.29,0.02
BD162,C10984,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,CHEBI:4042,Cypermethrin,High Safety,High Safety,High Toxicity,High Safety,Medium Safety,High Toxicity,High Safety,High Safety,Low Toxicity,High Toxicity,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Medium Safety,High Safety,Medium Safety,High Safety,Medium Safety,Low Safety,High Safety,High Safety,High Safety,Low Safety,High Safety,Low Safety,High Toxicity,Low Safety,High Safety,0.0,0.08,0.96,0.04,0.2,0.99,0.0,0.1,0.51,1.0,0.05,0.14,0.0,0.0,0.03,0.0,0.22,0.01,0.2,0.03,0.24,0.41,0.02,0.02,0.0,0.38,0.12,0.36,0.97,0.43,0.04
BD162,C18428,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,CHEBI:116509,Diuron,High Safety,High Safety,High Toxicity,High Safety,Medium Safety,High Toxicity,High Toxicity,High Safety,Low Toxicity,High Safety,Low Safety,High Safety,High Safety,High Safety,Medium Toxicity,High Safety,High Safety,High Safety,High Safety,High Safety,Low Toxicity,High Safety,High Safety,High Safety,High Safety,Low Toxicity,High Safety,Low Toxicity,High Toxicity,High Safety,High Safety,0.0,0.05,0.92,0.07,0.18,1.0,1.0,0.15,0.52,0.0,0.38,0.13,0.0,0.0,0.7,0.0,0.08,0.01,0.01,0.02,0.57,0.0,0.04,0.0,0.0,0.61,0.06,0.52,0.98,0.08,0.03
BD162,C11906,O=[As][O-].[Na+],CHEBI:29678,Sodium arsenite,High Safety,High Safety,High Safety,Medium Toxicity,High Toxicity,Low Safety,Low Safety,High Safety,Low Toxicity,High Safety,High Safety,Low Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Low Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Low Toxicity,Low Safety,Low Safety,High Safety,0.01,0.04,0.14,0.75,0.98,0.37,0.47,0.15,0.5,0.07,0.0,0.42,0.0,0.0,0.0,0.0,0.07,0.01,0.02,0.01,0.06,0.39,0.13,0.01,0.0,0.02,0.02,0.61,0.41,0.35,0.02
BD162,C13884,[Sr+2],CHEBI:35104,Strontium cation,High Safety,High Safety,High Safety,Low Safety,High Toxicity,High Safety,High Safety,High Safety,Low Toxicity,High Toxicity,High Safety,Low Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Medium Safety,Medium Safety,High Safety,High Safety,Medium Safety,High Safety,Low Safety,Medium Toxicity,Medium Safety,High Safety,0.01,0.01,0.16,0.49,0.96,0.12,0.05,0.15,0.5,1.0,0.01,0.4,0.05,0.13,0.0,0.0,0.12,0.02,0.15,0.01,0.11,0.3,0.17,0.01,0.0,0.33,0.07,0.46,0.73,0.3,0.06
BD162,C07115,CN(CCCl)CCCl,CHEBI:28925,Nitrogen mustard,High Safety,High Safety,Medium Safety,Low Safety,Low Toxicity,High Safety,High Toxicity,High Safety,Low Toxicity,Low Toxicity,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Low Toxicity,High Safety,High Safety,High Toxicity,High Safety,High Safety,High Safety,High Safety,High Safety,Low Safety,Medium Toxicity,Medium Safety,High Safety,0.0,0.12,0.17,0.34,0.57,0.09,1.0,0.15,0.5,0.55,0.06,0.1,0.06,0.01,0.0,0.01,0.05,0.0,0.66,0.01,0.03,1.0,0.08,0.1,0.0,0.01,0.1,0.45,0.75,0.29,0.11
BD162,C11065,O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,CHEBI:7590,Nitrofen,High Safety,High Safety,Medium Toxicity,Medium Safety,Low Toxicity,High Toxicity,High Toxicity,High Safety,Low Toxicity,High Safety,Low Safety,High Safety,High Safety,High Safety,Medium Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Toxicity,High Safety,High Toxicity,High Toxicity,Medium Safety,High Safety,0.02,0.01,0.79,0.21,0.64,0.97,1.0,0.0,0.5,0.03,0.46,0.13,0.0,0.0,0.22,0.0,0.12,0.06,0.03,0.02,0.12,0.15,0.11,0.07,0.0,0.89,0.16,0.89,1.0,0.21,0.03
BD162,C11146,[CH3][Hg][Cl],CHEBI:28216,Methylmercury chloride,High Safety,Low Safety,Medium Safety,High Toxicity,High Toxicity,Medium Safety,Medium Safety,High Safety,Low Toxicity,Low Toxicity,High Safety,Low Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Low Safety,High Safety,High Safety,High Toxicity,High Safety,Low Toxicity,Low Toxicity,Medium Safety,Low Safety,High Safety,0.01,0.42,0.2,0.9,0.98,0.3,0.26,0.15,0.5,0.62,0.0,0.4,0.0,0.0,0.0,0.0,0.07,0.01,0.07,0.01,0.06,0.48,0.11,0.02,1.0,0.04,0.51,0.56,0.31,0.47,0.03
BD162,C00014,[H]N([H])[H],CHEBI:16134,Ammonia,High Safety,Medium Toxicity,Low Safety,Medium Toxicity,High Toxicity,High Safety,High Safety,High Safety,Low Toxicity,High Toxicity,High Safety,Low Toxicity,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Medium Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Low Safety,Low Safety,Medium Safety,High Safety,0.01,0.7,0.37,0.74,0.89,0.12,0.09,0.15,0.5,1.0,0.01,0.63,0.05,0.13,0.0,0.0,0.12,0.02,0.0,0.01,0.0,0.17,0.0,0.0,0.01,0.01,0.02,0.46,0.39,0.29,0.02
BD162,C07675,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,CHEBI:8228,Pioglitazone,High Safety,High Safety,Medium Toxicity,High Safety,High Safety,High Toxicity,Low Safety,High Safety,Low Toxicity,High Toxicity,Medium Toxicity,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Medium Safety,Low Toxicity,Medium Safety,High Toxicity,Low Safety,High Safety,High Safety,Medium Safety,High Safety,Medium Safety,High Toxicity,Medium Safety,High Safety,0.01,0.02,0.67,0.0,0.01,0.99,0.35,0.09,0.51,0.94,0.71,0.02,0.01,0.01,0.12,0.04,0.13,0.01,0.18,0.65,0.22,1.0,0.47,0.02,0.01,0.19,0.01,0.27,0.97,0.26,0.04
BD162,C14449,ClCC1CO1,CHEBI:37144,Epichlorohydrin,High Safety,Medium Safety,Medium Safety,High Toxicity,High Toxicity,High Safety,High Toxicity,High Safety,Low Toxicity,Low Toxicity,Medium Safety,Low Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Medium Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Medium Toxicity,Low Safety,Medium Safety,High Safety,0.0,0.27,0.22,0.97,0.97,0.04,1.0,0.15,0.5,0.5,0.29,0.39,0.0,0.0,0.01,0.0,0.05,0.0,0.01,0.01,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.68,0.47,0.29,0.02
BD162,C07041,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,CHEBI:5778,Hydrochlorothiazide,High Safety,High Safety,Low Safety,High Safety,High Safety,Low Toxicity,High Safety,High Safety,Low Toxicity,High Safety,High Toxicity,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Toxicity,High Safety,High Safety,High Safety,High Safety,High Safety,Medium Safety,Medium Toxicity,High Safety,High Safety,0.01,0.01,0.48,0.01,0.0,0.61,0.0,0.02,0.51,0.03,1.0,0.08,0.0,0.0,0.07,0.0,0.1,0.04,0.0,0.01,0.0,1.0,0.05,0.01,0.0,0.02,0.02,0.26,0.83,0.0,0.14
BD162,C10312,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,CHEBI:3682,Danthron,High Safety,High Safety,Medium Toxicity,High Safety,High Toxicity,High Toxicity,High Toxicity,High Safety,Low Toxicity,High Safety,Medium Toxicity,Medium Safety,High Safety,High Safety,Low Toxicity,High Safety,Low Toxicity,High Safety,Medium Safety,High Safety,High Safety,Low Toxicity,Medium Toxicity,High Safety,High Safety,High Toxicity,High Safety,Medium Toxicity,High Toxicity,High Safety,High Safety,0.01,0.09,0.67,0.03,0.97,0.85,1.0,0.12,0.5,0.09,0.7,0.24,0.0,0.0,0.5,0.0,0.51,0.16,0.22,0.02,0.0,0.58,0.83,0.05,0.0,0.91,0.12,0.73,1.0,0.12,0.02
BD162,C16038,Cn1c(N)nc2ncc(-c3ccccc3)cc21,CHEBI:76290,"2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine",High Safety,High Safety,Low Toxicity,High Safety,Low Safety,Medium Toxicity,High Toxicity,High Safety,Low Toxicity,Medium Toxicity,Medium Toxicity,High Safety,High Safety,High Safety,High Toxicity,Medium Safety,Medium Safety,High Safety,High Safety,High Safety,Medium Safety,High Toxicity,Low Safety,Medium Safety,High Safety,High Safety,High Safety,Medium Toxicity,Medium Toxicity,Low Safety,High Safety,0.02,0.01,0.65,0.01,0.37,0.82,0.99,0.0,0.54,0.7,0.7,0.14,0.03,0.02,0.92,0.32,0.31,0.1,0.06,0.01,0.18,0.85,0.35,0.17,0.01,0.04,0.01,0.72,0.83,0.36,0.11
BD162,C00088,O=N[O-],CHEBI:16301,Nitrite,High Safety,High Toxicity,Low Safety,Medium Toxicity,High Toxicity,Medium Safety,Medium Toxicity,High Safety,Low Toxicity,High Safety,High Safety,Low Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Low Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Medium Toxicity,Medium Safety,Medium Safety,High Safety,0.01,0.84,0.46,0.68,0.98,0.22,0.72,0.15,0.5,0.14,0.0,0.43,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.01,0.0,0.34,0.1,0.01,0.0,0.06,0.01,0.7,0.33,0.3,0.02
BD162,C00244,O=[N+]([O-])O,CHEBI:48107,Nitrate,High Safety,Medium Toxicity,Medium Safety,Low Toxicity,High Toxicity,Medium Safety,Low Safety,High Safety,Low Toxicity,Medium Safety,High Safety,Low Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Medium Safety,Low Safety,High Safety,High Safety,High Safety,High Safety,Medium Toxicity,Low Safety,Low Safety,High Safety,0.01,0.8,0.28,0.59,0.88,0.22,0.43,0.15,0.5,0.29,0.0,0.45,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.01,0.0,0.21,0.34,0.02,0.0,0.06,0.01,0.69,0.45,0.35,0.02
BD162,C07561,ClC(Cl)(Cl)Cl,CHEBI:27385,Carbon tetrachloride,High Safety,High Safety,High Safety,Low Toxicity,Medium Toxicity,Medium Toxicity,High Safety,High Safety,Low Toxicity,High Toxicity,High Safety,Low Toxicity,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Low Safety,High Toxicity,Low Safety,High Safety,0.03,0.01,0.0,0.56,0.72,0.75,0.0,0.15,0.5,0.87,0.02,0.55,0.0,0.07,0.0,0.0,0.08,0.03,0.0,0.02,0.0,0.0,0.03,0.0,0.0,0.0,0.02,0.45,0.96,0.39,0.12
BD162,C01576,[H][C@]12COC(=O)[C@]1([H])[C@H](c1cc(OC)c(O)c(OC)c1)c1cc3c(cc1[C@H]2O[C@@H]1O[C@@H]2CO[C@@H](C)O[C@H]2[C@H](O)[C@H]1O)OCO3,CHEBI:4911,Etoposide,High Safety,High Safety,Low Safety,High Safety,High Safety,Medium Toxicity,High Safety,High Safety,Low Toxicity,Medium Toxicity,Low Toxicity,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Low Toxicity,High Safety,Low Toxicity,High Toxicity,Medium Safety,High Safety,High Toxicity,High Safety,Low Toxicity,Medium Safety,High Toxicity,High Safety,High Safety,0.0,0.06,0.39,0.0,0.01,0.73,0.0,0.1,0.51,0.68,0.53,0.1,0.0,0.09,0.09,0.0,0.14,0.03,0.61,0.02,0.58,0.85,0.21,0.14,1.0,0.05,0.59,0.26,0.91,0.02,0.06
BD162,C02116,CC(C)[N+](=O)[O-],CHEBI:16037,2-Nitropropane,High Safety,Medium Safety,Low Safety,Medium Toxicity,High Toxicity,Low Safety,High Toxicity,High Safety,Low Safety,Low Toxicity,High Safety,Low Toxicity,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Medium Toxicity,Low Safety,Low Toxicity,High Safety,0.01,0.32,0.38,0.83,1.0,0.39,1.0,0.0,0.49,0.63,0.0,0.51,0.0,0.0,0.01,0.0,0.05,0.0,0.0,0.01,0.0,0.0,0.08,0.01,0.0,0.05,0.0,0.78,0.49,0.54,0.02
BD162,C19275,C[N+](=O)[O-],CHEBI:77701,Nitromethane,High Safety,High Toxicity,Medium Safety,Medium Toxicity,High Toxicity,Medium Safety,Medium Safety,High Safety,Low Toxicity,Low Safety,High Safety,Low Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Low Toxicity,High Safety,High Safety,High Safety,High Safety,High Toxicity,Low Toxicity,Low Safety,High Safety,0.01,0.84,0.24,0.77,0.99,0.25,0.28,0.0,0.5,0.48,0.0,0.44,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.01,0.0,0.0,0.64,0.02,0.0,0.01,0.01,0.85,0.57,0.34,0.02
BD162,C19239,CCOS(C)(=O)=O,CHEBI:23994,Ethyl methanesulfonate,High Safety,Low Safety,Medium Safety,High Toxicity,High Toxicity,Low Safety,High Toxicity,High Toxicity,Low Toxicity,High Safety,High Safety,Low Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Medium Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Toxicity,High Safety,Medium Safety,High Safety,0.05,0.47,0.22,0.97,0.97,0.49,1.0,0.99,0.5,0.0,0.04,0.47,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.21,0.01,0.0,0.0,0.01,0.0,0.97,0.07,0.21,0.03
BD162,C18447,[H]C([H])([H])Br,CHEBI:39275,Methyl bromide,High Safety,High Safety,High Toxicity,High Toxicity,High Toxicity,Medium Safety,High Toxicity,High Safety,Low Toxicity,High Toxicity,High Safety,Low Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Medium Safety,Low Toxicity,Low Safety,High Safety,0.01,0.02,1.0,0.85,1.0,0.33,1.0,0.15,0.5,0.88,0.01,0.37,0.0,0.01,0.0,0.0,0.06,0.0,0.0,0.01,0.0,0.0,0.02,0.01,0.0,0.01,0.03,0.24,0.55,0.35,0.04
BD162,C19246,[H]C(=O)C1CO1,CHEBI:82332,Glycidaldehyde,High Safety,High Toxicity,Medium Safety,High Toxicity,High Toxicity,Low Safety,High Toxicity,High Safety,Low Toxicity,Low Toxicity,Medium Safety,Low Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Medium Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Toxicity,Medium Toxicity,Medium Safety,High Safety,0.01,0.96,0.23,0.95,0.99,0.49,1.0,0.15,0.5,0.66,0.26,0.42,0.0,0.0,0.0,0.13,0.03,0.0,0.07,0.01,0.01,0.27,0.04,0.01,0.0,0.02,0.0,0.84,0.81,0.27,0.03
BD162,C00067,[H]C([H])=O,CHEBI:16842,Formaldehyde,High Safety,High Toxicity,Medium Safety,Medium Toxicity,High Toxicity,Low Toxicity,High Toxicity,High Safety,Low Toxicity,Low Safety,High Safety,Low Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Medium Safety,High Safety,High Safety,High Safety,Medium Safety,High Safety,Medium Toxicity,Medium Safety,Medium Safety,High Safety,0.01,0.96,0.29,0.81,0.97,0.63,1.0,0.15,0.5,0.42,0.0,0.39,0.02,0.0,0.0,0.0,0.08,0.0,0.01,0.01,0.01,0.17,0.05,0.0,0.0,0.19,0.0,0.75,0.21,0.26,0.03
BD162,C15234,O=[N+]([O-])[O][Pb][O][N+](=O)[O-],CHEBI:37187,Lead nitrate,High Safety,High Safety,High Safety,Low Toxicity,High Toxicity,Low Toxicity,Medium Toxicity,High Safety,Low Toxicity,High Safety,High Safety,Low Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,High Safety,Low Safety,Low Safety,High Safety,High Safety,High Safety,High Safety,Medium Toxicity,Low Toxicity,Medium Safety,High Safety,0.01,0.02,0.16,0.58,0.97,0.53,0.69,0.15,0.5,0.04,0.01,0.36,0.01,0.0,0.0,0.01,0.05,0.01,0.07,0.01,0.1,0.34,0.34,0.03,0.06,0.05,0.02,0.78,0.57,0.29,0.04
